x,y,z,intensity,timestamp,frame_id
-1.4108699560165405,5.815708160400391,-0.5235662460327148,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-1.8051445484161377,5.805403709411621,-0.5318933725357056,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-2.222039222717285,5.816195487976074,-0.5447213053703308,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-2.2528762817382812,4.933126449584961,-0.4744685888290405,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-2.6417722702026367,4.930654525756836,-0.48939114809036255,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-3.049846887588501,4.9154276847839355,-0.5060968399047852,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-3.5023975372314453,4.918440818786621,-0.528258740901947,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-3.4544034004211426,4.252029895782471,-0.4792955815792084,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-3.9522368907928467,4.278918266296387,-0.5096110105514526,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.28147029876709,4.082381725311279,-0.5175657272338867,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.260951042175293,3.575369119644165,-0.48663583397865295,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.934545040130615,3.6332356929779053,-0.5361137390136719,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.9351019859313965,3.1716036796569824,-0.5132402181625366,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.92011022567749,2.7374813556671143,-0.4925945997238159,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.925994396209717,2.3447887897491455,-0.47730153799057007,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-4.922903537750244,1.9708380699157715,-0.4639301002025604,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.828324794769287,1.9142115116119385,-0.5367090702056885,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.813753128051758,1.508465051651001,-0.5254791975021362,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.819432258605957,1.1216078996658325,-0.5185037851333618,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.8209075927734375,0.7428635358810425,-0.5133931040763855,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.819924354553223,0.3698709309101105,-0.5102038979530334,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-5.817579746246338,3.652468194559333e-06,-0.5089715719223022,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
